,request_id,slot,metric_filter_id,metric,n_reqs_1,n_reqs_2,n_reqs_3,program_id,subprogram_name,total_requests_tonight,exposure_time,n_usable,observable_tonight,Yrtf_val,scheduled,field_id
1008,34,5828,1,0.2192006179932294,1,1,0,1,all_sky,2,30.0,17,True,False,False,313
1009,34,5828,2,0.204709852841494,1,1,0,1,all_sky,2,30.0,17,True,False,False,313
1010,34,5828,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,313
1011,34,5829,1,0.21391868137042905,1,1,0,1,all_sky,2,30.0,17,True,False,False,313
1012,34,5829,2,0.19646047065953287,1,1,0,1,all_sky,2,30.0,17,True,False,False,313
1013,34,5829,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,313
1014,34,5830,1,0.22001670418921349,1,1,0,1,all_sky,2,30.0,17,True,False,False,313
1015,34,5830,2,0.20334568120964022,1,1,0,1,all_sky,2,30.0,17,True,False,False,313
1016,34,5830,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,313
1017,34,5831,1,0.2057541954938685,1,1,0,1,all_sky,2,30.0,17,True,False,False,313
1018,34,5831,2,0.17680644967053225,1,1,0,1,all_sky,2,30.0,17,True,False,False,313
1019,34,5831,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,313
1020,35,5815,1,0.5574317610579038,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1021,35,5815,2,0.45117188998872787,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1022,35,5815,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1023,35,5816,1,0.584528639872717,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1024,35,5816,2,0.49323836000626436,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1025,35,5816,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1026,35,5817,1,0.4484292203706474,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1027,35,5817,2,0.3291514301776972,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1028,35,5817,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1029,35,5818,1,0.3514053749820936,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1030,35,5818,2,0.28490779616153095,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1031,35,5818,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1032,35,5819,1,0.2966033708637748,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1033,35,5819,2,0.26655567060178587,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1034,35,5819,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1035,35,5820,1,0.29519003071615163,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1036,35,5820,2,0.25577622761794366,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1037,35,5820,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1038,35,5821,1,0.2700444840809838,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1039,35,5821,2,0.25402993954345154,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1040,35,5821,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1041,35,5822,1,0.2448444124283189,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1042,35,5822,2,0.2540352021670081,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1043,35,5822,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1044,35,5823,1,0.24772399055853725,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1045,35,5823,2,0.24181528852025222,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1046,35,5823,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1047,35,5824,1,0.23964866440756635,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1048,35,5824,2,0.23955837900018254,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1049,35,5824,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1050,35,5825,1,0.23929362383806718,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1051,35,5825,2,0.2401600658063782,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1052,35,5825,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1053,35,5826,1,0.23793885922393468,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1054,35,5826,2,0.239823710808193,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1055,35,5826,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1056,35,5827,1,0.23593367775148177,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1057,35,5827,2,0.2308461394914906,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1058,35,5827,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1059,35,5828,1,0.2197149847787359,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1060,35,5828,2,0.2050537488841895,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1061,35,5828,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1062,35,5829,1,0.21901801925590514,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1063,35,5829,2,0.1968517240494014,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1064,35,5829,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1065,35,5830,1,0.2206972040372295,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1066,35,5830,2,0.2037963563394845,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1067,35,5830,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1068,35,5831,1,0.21817824989711596,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1069,35,5831,2,0.1917076928261398,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1070,35,5831,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,314
1071,36,5815,1,0.555421387839292,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1072,36,5815,2,0.4505268108420979,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1073,36,5815,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1074,36,5816,1,0.5809150584598336,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1075,36,5816,2,0.48775010245087413,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1076,36,5816,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1077,36,5817,1,0.44703639944164214,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1078,36,5817,2,0.3288274965301685,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1079,36,5817,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1080,36,5818,1,0.3510608423511073,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1081,36,5818,2,0.2847077525223238,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1082,36,5818,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1083,36,5819,1,0.2963975550744515,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1084,36,5819,2,0.2645552476481098,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1085,36,5819,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1086,36,5820,1,0.29507491300797173,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1087,36,5820,2,0.2557047400911474,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1088,36,5820,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1089,36,5821,1,0.27423330657929146,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1090,36,5821,2,0.25091695395194086,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1091,36,5821,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1092,36,5822,1,0.24490316093887704,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1093,36,5822,2,0.2540788866902157,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1094,36,5822,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1095,36,5823,1,0.24786019644540794,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1096,36,5823,2,0.24361856393757644,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1097,36,5823,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1098,36,5824,1,0.23985138120792387,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1099,36,5824,2,0.23970349551735096,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1100,36,5824,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1101,36,5825,1,0.23957385898209305,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1102,36,5825,2,0.2403615297106021,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1103,36,5825,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1104,36,5826,1,0.2391895510451057,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1105,36,5826,2,0.24008516494438853,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1106,36,5826,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1107,36,5827,1,0.2372178251256334,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1108,36,5827,2,0.23980912884395186,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1109,36,5827,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1110,36,5828,1,0.2342425092294147,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1111,36,5828,2,0.23073910918846138,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1112,36,5828,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1113,36,5829,1,0.21955950318967613,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1114,36,5829,2,0.20494979068148297,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1115,36,5829,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1116,36,5830,1,0.22596506039954378,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1117,36,5830,2,0.20420654376518388,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1118,36,5830,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1119,36,5831,1,0.21888136292894556,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1120,36,5831,2,0.19215058245710656,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1121,36,5831,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,315
1122,37,5815,1,0.5209481010718345,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1123,37,5815,2,0.3998462347512548,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1124,37,5815,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1125,37,5816,1,0.5694652457531292,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1126,37,5816,2,0.4870927106314475,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1127,37,5816,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1128,37,5817,1,0.4422786405044149,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1129,37,5817,2,0.3247603917300364,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1130,37,5817,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1131,37,5818,1,0.3481233963988003,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1132,37,5818,2,0.2844482368592871,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1133,37,5818,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1134,37,5819,1,0.2945332356184997,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1135,37,5819,2,0.2643815353355565,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1136,37,5819,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1137,37,5820,1,0.2933043512440856,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1138,37,5820,2,0.25379815715272647,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1139,37,5820,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1140,37,5821,1,0.27267150953295355,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1141,37,5821,2,0.25085962804428624,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1142,37,5821,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1143,37,5822,1,0.2487200017271937,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1144,37,5822,2,0.2523214718350506,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1145,37,5822,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1146,37,5823,1,0.24765792724150112,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1147,37,5823,2,0.24367296680514686,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1148,37,5823,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1149,37,5824,1,0.23999984093794433,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1150,37,5824,2,0.24150296940644025,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1151,37,5824,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1152,37,5825,1,0.23979207018043636,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1153,37,5825,2,0.2405182883897857,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1154,37,5825,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1155,37,5826,1,0.2394942054598168,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1156,37,5826,2,0.24030431496466897,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1157,37,5826,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1158,37,5827,1,0.23847864047332704,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1159,37,5827,2,0.24281123086480946,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1160,37,5827,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1161,37,5828,1,0.23622678687609866,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1162,37,5828,2,0.23839672425111866,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1163,37,5828,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1164,37,5829,1,0.23408745192792388,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1165,37,5829,2,0.23062956923473266,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1166,37,5829,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1167,37,5830,1,0.22655187265748836,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1168,37,5830,2,0.2126265697671721,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1169,37,5830,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1170,37,5831,1,0.22057182137485878,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1171,37,5831,2,0.192541033013099,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1172,37,5831,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,316
1173,38,5815,1,0.5196683243832739,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1174,38,5815,2,0.38636385571614934,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1175,38,5815,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1176,38,5816,1,0.5341446677317517,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1177,38,5816,2,0.44520893041164206,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1178,38,5816,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1179,38,5817,1,0.4424981859673366,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1180,38,5817,2,0.32256155218467775,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1181,38,5817,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1182,38,5818,1,0.3463008850380888,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1183,38,5818,2,0.28413715686602503,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1184,38,5818,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1185,38,5819,1,0.2941881751887285,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1186,38,5819,2,0.2641596066363343,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1187,38,5819,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1188,38,5820,1,0.29305447685249886,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1189,38,5820,2,0.2536432780761627,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1190,38,5820,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1191,38,5821,1,0.2725197431273272,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1192,38,5821,2,0.2490014925097084,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1193,38,5821,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1194,38,5822,1,0.2473212251309978,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1195,38,5822,2,0.2522767766699902,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1196,38,5822,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1197,38,5823,1,0.2509137837497978,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1198,38,5823,2,0.2420000771993963,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1199,38,5823,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1200,38,5824,1,0.23853128168319238,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1201,38,5824,2,0.24156922155753274,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1202,38,5824,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1203,38,5825,1,0.2383973069920847,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1204,38,5825,2,0.24063669438717963,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1205,38,5825,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1206,38,5826,1,0.2381695385120026,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1207,38,5826,2,0.2404719786230092,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1208,38,5826,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1209,38,5827,1,0.23725448459254478,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1210,38,5827,2,0.24305060183844876,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1211,38,5827,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1212,38,5828,1,0.23593651220448594,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1213,38,5828,2,0.242728735194699,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1214,38,5828,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1215,38,5829,1,0.2358315332560368,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1216,38,5829,2,0.23830343273112436,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1217,38,5829,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1218,38,5830,1,0.2412806654160557,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1219,38,5830,2,0.23264348304406843,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1220,38,5830,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1221,38,5831,1,0.22446844321664006,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1222,38,5831,2,0.20049761432530455,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1223,38,5831,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,317
1224,39,5815,1,0.5131127770688978,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1225,39,5815,2,0.38559494606127004,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1226,39,5815,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1227,39,5816,1,0.5328966168076594,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1228,39,5816,2,0.4315890918989086,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1229,39,5816,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1230,39,5817,1,0.4360067724245405,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1231,39,5817,2,0.3131385565221564,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1232,39,5817,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1233,39,5818,1,0.3464911776603557,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1234,39,5818,2,0.2790500806454469,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1235,39,5818,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1236,39,5819,1,0.29215727137424136,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1237,39,5819,2,0.26388203260851767,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1238,39,5819,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1239,39,5820,1,0.29274020069972173,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1240,39,5820,2,0.2534484899083691,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1241,39,5820,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1242,39,5821,1,0.2723055457972951,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1243,39,5821,2,0.24886128759272863,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1244,39,5821,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1245,39,5822,1,0.24720083031927795,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1246,39,5822,2,0.2504206681945188,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1247,39,5822,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1248,39,5823,1,0.25086982184241474,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1249,39,5823,2,0.2419696873610797,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1250,39,5823,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1251,39,5824,1,0.23856489862279082,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1252,39,5824,2,0.2415936219497195,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1253,39,5824,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1254,39,5825,1,0.23850542125160845,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1255,39,5825,2,0.2424144634957818,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1256,39,5825,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1257,39,5826,1,0.23834926390669472,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1258,39,5826,2,0.2406019484732263,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1259,39,5826,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1260,39,5827,1,0.23750094227974813,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1261,39,5827,2,0.2432313331356381,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1262,39,5827,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1263,39,5828,1,0.23715684806371695,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1264,39,5828,2,0.24297885955313417,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1265,39,5828,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1266,39,5829,1,0.2358204390019707,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1267,39,5829,2,0.24264315869877928,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1268,39,5829,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1269,39,5830,1,0.24207173658399803,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1270,39,5830,2,0.2396390121963271,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1271,39,5830,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1272,39,5831,1,0.2237797467178815,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1273,39,5831,2,0.20083097049547685,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1274,39,5831,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,318
1275,40,5815,1,0.5116045248352393,1,1,0,1,all_sky,2,30.0,17,True,False,False,319
1276,40,5815,2,0.3563159479583204,1,1,0,1,all_sky,2,30.0,17,True,False,False,319
1277,40,5815,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,319
1278,40,5816,1,0.5230418346892788,1,1,0,1,all_sky,2,30.0,17,True,False,False,319
1279,40,5816,2,0.4144534558974903,1,1,0,1,all_sky,2,30.0,17,True,False,False,319
1280,40,5816,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,319
1281,40,5817,1,0.4089211718474694,1,1,0,1,all_sky,2,30.0,17,True,False,False,319
1282,40,5817,2,0.2779011711848271,1,1,0,1,all_sky,2,30.0,17,True,False,False,319
1283,40,5817,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,319
1284,40,5818,1,0.34704200942709834,1,1,0,1,all_sky,2,30.0,17,True,False,False,319
1285,40,5818,2,0.27864308261841914,1,1,0,1,all_sky,2,30.0,17,True,False,False,319
1286,40,5818,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,319
1287,40,5819,1,0.29233355543779055,1,1,0,1,all_sky,2,30.0,17,True,False,False,319
1288,40,5819,2,0.2591675191043112,1,1,0,1,all_sky,2,30.0,17,True,False,False,319
1289,40,5819,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,319
1290,40,5820,1,0.29182153036928105,1,1,0,1,all_sky,2,30.0,17,True,False,False,319
1291,40,5820,2,0.2531933563883537,1,1,0,1,all_sky,2,30.0,17,True,False,False,319
1292,40,5820,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,319
1293,40,5821,1,0.27203221908058284,1,1,0,1,all_sky,2,30.0,17,True,False,False,319
1294,40,5821,2,0.24868240957299179,1,1,0,1,all_sky,2,30.0,17,True,False,False,319
1295,40,5821,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,319
1296,40,5822,1,0.2470230837927453,1,1,0,1,all_sky,2,30.0,17,True,False,False,319
1297,40,5822,2,0.25029166336935993,1,1,0,1,all_sky,2,30.0,17,True,False,False,319
1298,40,5822,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,319
1299,40,5823,1,0.2507653670990551,1,1,0,1,all_sky,2,30.0,17,True,False,False,319
1300,40,5823,2,0.24189748432570538,1,1,0,1,all_sky,2,30.0,17,True,False,False,319
1301,40,5823,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,319
1302,40,5824,1,0.24296639598552974,1,1,0,1,all_sky,2,30.0,17,True,False,False,319
1303,40,5824,2,0.23990547215143765,1,1,0,1,all_sky,2,30.0,17,True,False,False,319
1304,40,5824,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,319
1305,40,5825,1,0.23855621037138902,1,1,0,1,all_sky,2,30.0,17,True,False,False,319
1306,40,5825,2,0.2424514594282175,1,1,0,1,all_sky,2,30.0,17,True,False,False,319
1307,40,5825,3,0.0,1,1,0,1,all_sky,2,30.0,17,True,False,False,319
