# INDEX mount\_offsets\_ra\_arcsec\_total mount\_offsets\_dec\_arcsec\_total rotator\_field\_angle mount\_dec\_j2000\_deg mount\_ra\_j2000\_hours
 8686.6 0 60 -205.23088725079 46.827692763729 19.317077611901
 8686.7 0 60 -205.23088725079 46.827692763729 19.317077611901
 8686.8 0 60 -205.23080712877 46.827719948473 19.317077779897
 8686.9 0 60 -205.23080712877 46.827719948473 19.317077779897
 8687 0 60 -205.23080712877 46.827719948473 19.317077779897
 8687.1 0 60 -205.23054126472 46.827712819323 19.317078626603
 8687.2 0 60 -205.23054126472 46.827718154403 19.317078260221
 8687.3 0 60 -205.23054126472 46.827718154403 19.317078260221
 8687.4 0 60 -205.23086826573 46.82772686674 19.317078334526
 8687.5 0 60 -205.23086826573 46.82772686674 19.317078334526
 8687.6 0 60 -205.23077311068 46.827712656985 19.317077836704
 8687.7 0 60 -205.23077311068 46.827712656985 19.317077836704
 8687.8 0 60 -205.23088560011 46.827718263022 19.317078038695
 8687.9 0 60 -205.2307317855 46.827705705925 19.317077919717
 8688 0 60 -205.2307317855 46.827705705925 19.317077919717
 8688.1 0 60 -205.2307317855 46.827705705925 19.317077919717
 8688.2 0 60 -205.23071444429 46.827714612247 19.317078154616
 8688.3 0 60 -205.23071444429 46.827721658235 19.317078374322
 8688.4 0 60 -205.23071444429 46.827721658235 19.317078374322
 8688.5 0 60 -205.23071444429 46.827721658235 19.317078374322
 8688.6 0 60 -205.23084092715 46.827709009061 19.317078474701
 8688.7 0 60 -205.23071254746 46.827721037923 19.317078022924
 8688.8 0 60 -205.23071254746 46.827721037923 19.317078022924
 8688.9 0 60 -205.23071254746 46.827721037923 19.317078022924
 8689 0 60 -205.23092926974 46.827706550446 19.317078073077
 8689.1 0 60 -205.2306707179 46.82771182301 19.317078900966
 8689.2 0 60 -205.2306707179 46.82771182301 19.317078900966
 8689.3 0 60 -205.2306707179 46.82771182301 19.317078900966
 8689.4 0 60 -205.2306851381 46.827705777225 19.317078081631
 8689.5 0 60 -205.2306851381 46.827705777225 19.317078081631
 8689.6 0 60 -205.23075345249 46.827732206719 19.317078602791
 8689.7 0 60 -205.23075345249 46.827732206719 19.317078602791
 8689.8 0 60 -205.23081529405 46.827719447103 19.317078156416
 8689.9 0 60 -205.23081529405 46.827719447103 19.317078156416
 8690 0 60 -205.23074646753 46.827706696734 19.317078154689
 8690.1 0 60 -205.23074646753 46.827706696734 19.317078154689
 8690.2 0 60 -205.23074646753 46.827710226389 19.317079163732
 8690.3 0 60 -205.23074646753 46.827710226389 19.317079163732
 8690.4 0 60 -205.2306916076 46.827702186126 19.317078044859
 8690.5 0 60 -205.2306916076 46.827702186126 19.317078044859
 8690.6 0 60 -205.2306916076 46.827702186126 19.317078044859
 8690.7 0 60 -205.23020310949 46.827692833308 19.317078054535
 8690.8 0 60 -205.23020310949 46.827692833308 19.317078054535
 8690.9 0 60 -205.23058648173 46.827692833308 19.317078054535
 8691 0 60 -205.23058648173 46.827702708966 19.317078764389
 8691.1 0 60 -205.23058648173 46.827702708966 19.317078764389
 8691.2 0 60 -205.23048882861 46.827707571304 19.317078548505
 8691.3 0 60 -205.23048882861 46.827707571304 19.317078548505
 8691.4 0 60 -205.23048882861 46.827707571304 19.317078548505
 8691.5 0 60 -205.23078746359 46.82771599336 19.317078162457
 8691.6 0 60 -205.23038776312 46.827702708994 19.317078458277
 8691.7 0 60 -205.23038776312 46.827702708994 19.317078458277
 8691.8 0 60 -205.23038776312 46.82771097662 19.317078131684
 8691.9 0 60 -205.23052941417 46.827715672632 19.317078024815
 8692 0 60 -205.23052941417 46.827715672632 19.317078024815
 8692.1 0 60 -205.23059416003 46.827723954282 19.317078436797
 8692.2 0 60 -205.23059416003 46.827723954282 19.317078436797
 8692.3 0 60 -205.23059416003 46.827723954282 19.317078436797
 8692.4 0 60 -205.23077085872 46.827710876667 19.317078192843
 8692.5 0 60 -205.23077085872 46.827710876667 19.317078192843
 8692.6 0 60 -205.23068914985 46.827719159436 19.317077971235
 8692.7 0 60 -205.23068914985 46.827719159436 19.317077971235
 8692.8 0 60 -205.23009382181 46.827705684478 19.317078309182
 8692.9 0 60 -205.23009382181 46.827705684478 19.317078309182
 8693 0 60 -205.23062842704 46.8276925576 19.317078188584
 8693.1 0 60 -205.23062842704 46.8276925576 19.317078188584
 8693.2 0 60 -205.23063402618 46.827721991587 19.317078163662
 8693.3 0 60 -205.23063402618 46.827721991587 19.317078163662
 8693.4 0 60 -205.2305855928 46.82773001312 19.317078233429
 8693.5 0 60 -205.2305855928 46.82773001312 19.317078233429
 8693.6 0 60 -205.23062005305 46.827694960168 19.317078385548
 8693.7 0 60 -205.23053612125 46.827721168728 19.317078430337
 8693.8 0 60 -205.23053612125 46.827721168728 19.317078430337
 8693.9 0 60 -205.23062716891 46.827709145067 19.317077907434
 8694 0 60 -205.23062716891 46.827709145067 19.317077907434
 8694.1 0 60 -205.23062716891 46.827709145067 19.317077907434
 8694.2 0 60 -205.23055088883 46.82771976195 19.317078396199
 8694.3 0 60 -205.23055088883 46.82771976195 19.317078396199
 8694.4 0 60 -205.23055088883 46.827724860192 19.317078082237
 8694.5 0 60 -205.23055088883 46.827724860192 19.317078082237
 8694.6 0 60 -205.23053079247 46.827711206205 19.317077960005
 8694.7 0 60 -205.23063849252 46.827717270418 19.317078275805
 8694.8 0 60 -205.23063849252 46.827717270418 19.317078275805
 8694.9 0 60 -205.23063849252 46.827717270418 19.317078275805
 8695 0 60 -205.23049657298 46.827703445539 19.317078395687
 8695.1 0 60 -205.23049657298 46.827703445539 19.317078395687
 8695.2 0 60 -205.2306703385 46.827712810765 19.317078309167
 8695.3 0 60 -205.23055385905 46.827717385301 19.317077692838
 8695.4 0 60 -205.23055385905 46.827717385301 19.317077692838
 8695.5 0 60 -205.23076035567 46.827721834087 19.3170775679
 8695.6 0 60 -205.23033533584 46.827707811929 19.317078443286
 8695.7 0 60 -205.23033533584 46.827707811929 19.317078443286
 8695.8 0 60 -205.23043399057 46.827712760797 19.317078597899
 8695.9 0 60 -205.23043399057 46.827712760797 19.317078597899
 8696 0 60 -205.23043399057 46.827712760797 19.317078597899
 8696.1 0 60 -205.23049975542 46.82772020382 19.31707808751
 8696.2 0 60 -205.23049975542 46.827724675703 19.317077872652
 8696.3 0 60 -205.23049975542 46.827724675703 19.317077872652
 8696.4 0 60 -205.23054092008 46.827710630629 19.317078242645
 8696.5 0 60 -205.23087466232 46.827718098576 19.317078616246
 8696.6 0 60 -205.23087466232 46.827718098576 19.317078616246
 8696.7 0 60 -205.23087466232 46.827721459864 19.317077952733
 8696.8 0 60 -205.23057351338 46.827704312948 19.317077814541
 8696.9 0 60 -205.23060941644 46.827708611323 19.317077811192
 8697 0 60 -205.23043154974 46.827713275042 19.317078530897
 8697.1 0 60 -205.23043154974 46.827713275042 19.317078530897
 8697.2 0 60 -205.23043154974 46.827717614122 19.317078559251
 8697.3 0 60 -205.2301980751 46.827720630719 19.31707893483
 8697.4 0 60 -205.23061063715 46.827726662062 19.317078699119
 8697.5 0 60 -205.23061063715 46.827726662062 19.317078699119
 8697.6 0 60 -205.23061063715 46.827687915479 19.317078467172
 8697.7 0 60 -205.23061063715 46.827687915479 19.317078467172
 8697.8 0 60 -205.23028360348 46.827695222705 19.317078231351
 8697.9 0 60 -205.23028360348 46.827698469346 19.317078207696
 8698 0 60 -205.23055674315 46.827727158009 19.317078265929
 8698.1 0 60 -205.23063614566 46.827708384565 19.317078083052
 8698.2 0 60 -205.23063614566 46.82771156045 19.317077905987
 8698.3 0 60 -205.23063614566 46.82771156045 19.317077905987
 8698.4 0 60 -205.23085332534 46.827695820366 19.317078325535
 8698.5 0 60 -205.23085332534 46.827695820366 19.317078325535
 8698.6 0 60 -205.23028302457 46.827701500781 19.317078532059
 8698.7 0 60 -205.23028302457 46.827701500781 19.317078532059
 8698.8 0 60 -205.23032249886 46.827708910109 19.317077896811
 8698.9 0 60 -205.23032249886 46.827708910109 19.317077896811
 8699 0 60 -205.2306673227 46.827717698524 19.317079005537
 8699.1 0 60 -205.2306673227 46.827717698524 19.317079005537
 8699.2 0 60 -205.2306673227 46.827724883548 19.317078009296
 8699.3 0 60 -205.23051078124 46.827707471395 19.317078054819
 8699.4 0 60 -205.23051078124 46.827707471395 19.317078054819
 8699.5 0 60 -205.23058140792 46.827691488062 19.317078248228
 8699.6 0 60 -205.23058140792 46.827691488062 19.317078248228
 8699.7 0 60 -205.23058140792 46.827715858137 19.317078411364
 8699.8 0 60 -205.23063861793 46.827719845584 19.317078304091
 8699.9 0 0 -205.23020228107 46.827316232159 19.317078683819
 8700 0 0 -205.23020228107 46.827316232159 19.317078683819
 8700.1 0 0 -205.23020228107 46.820600373423 19.317074445847
 8700.2 0 0 -205.22327219624 46.819872338145 19.317077219854
 8700.3 0 0 -205.22327219624 46.819872338145 19.317077219854
 8700.4 0 0 -205.22327219624 46.819872338145 19.317077219854
 8700.5 0 0 -205.2198269372 46.815266505913 19.317075450774
 8700.6 0 0 -205.21760398741 46.814367152308 19.31707476805
 8700.7 0 0 -205.21760398741 46.814367152308 19.31707476805
 8700.8 0 0 -205.21504508573 46.812637450202 19.317073853201
 8700.9 0 0 -205.21504508573 46.812637450202 19.317073853201
 8701 0 0 -205.21426334079 46.812021623133 19.31707370525
 8701.1 0 0 -205.21426334079 46.812021623133 19.31707370525
 8701.2 0 0 -205.21390671896 46.811641591615 19.317074141454
 8701.3 0 0 -205.21390671896 46.811641591615 19.317074141454
 8701.4 0 0 -205.21341677454 46.811536701616 19.317073707677
 8701.5 0 0 -205.21341677454 46.811536701616 19.317073707677
 8701.6 0 0 -205.21358598932 46.811350246048 19.317073359806
 8701.7 0 0 -205.21358598932 46.811350246048 19.317073359806
 8701.8 0 0 -205.21332215023 46.811247145943 19.317073134088
 8701.9 0 0 -205.21332215023 46.811247145943 19.317073134088
 8702 0 0 -205.21313839297 46.811167984388 19.317073644551
 8702.1 0 0 -205.21313839297 46.811167984388 19.317073644551
 8702.2 0 0 -205.21318214974 46.811092753796 19.317073549415
 8702.3 0 0 -205.21318214974 46.811092753796 19.317073549415
 8702.4 0 0 -205.21318214974 46.811074106605 19.317073837455
 8702.5 0 0 -205.21318214974 46.811074106605 19.317073837455
 8702.6 0 0 -205.21244922452 46.811060362321 19.317072758722
 8702.7 0 0 -205.21244922452 46.811060362321 19.317072758722
 8702.8 0 0 -205.21326963068 46.811046628287 19.317074562272
 8702.9 0 0 -205.21326963068 46.811046628287 19.317074562272
 8703 0 0 -205.21314117142 46.811053395927 19.317074021462
 8703.1 0 0 -205.21314117142 46.811053395927 19.317074021462
 8703.2 0 0 -205.21314117142 46.811053395927 19.317074021462
 8703.3 0 0 -205.21305642553 46.811035639326 19.317073663016
 8703.4 0 0 -205.21305642553 46.81106150736 19.317073191339
 8703.5 0 0 -205.21305642553 46.81106150736 19.317073191339
 8703.6 0 0 -205.21302958751 46.811070058682 19.317074255432
 8703.7 0 0 -205.21302958751 46.811070058682 19.317074255432
 8703.8 0 0 -205.21263286722 46.811054070553 19.317074229919
 8703.9 0 0 -205.21263286722 46.811054070553 19.317074229919
 8704 0 0 -205.21287645269 46.811061657993 19.317073116047
 8704.1 0 0 -205.21287645269 46.811061657993 19.317073116047
 8704.2 0 0 -205.21287645269 46.811061657993 19.317073116047
 8704.3 0 0 -205.21257009039 46.811024967658 19.317073752146
 8704.4 0 0 -205.21257009039 46.811024967658 19.317073752146
 8704.5 0 0 -205.2127052103 46.811031279605 19.317073546748
 8704.6 0 0 -205.2127052103 46.811031279605 19.317073546748
 8704.7 0 0 -205.21289897737 46.811037442675 19.317073325766
 8704.8 0 0 -205.21311931273 46.811042282142 19.317073559156
 8704.9 0 0 -205.21311931273 46.811042282142 19.317073559156
 8705 0 0 -205.21311931273 46.811046222772 19.317073380597
 8705.1 0 0 -205.21311931273 46.811046222772 19.317073380597
 8705.2 0 0 -205.21311931273 46.811046222772 19.317073380597
 8705.3 0 0 -205.21283592876 46.811052378572 19.317073489815
 8705.4 0 0 -205.21287974075 46.811038052441 19.317073245574
 8705.5 0 0 -205.21287974075 46.811038052441 19.317073245574
 8705.6 0 0 -205.21287974075 46.811040600117 19.317073579982
 8705.7 0 0 -205.21287974075 46.811040600117 19.317073579982
 8705.8 0 0 -205.21305267931 46.811068429649 19.317073261994
 8705.9 0 0 -205.21305267931 46.811068429649 19.317073261994
 8706 0 0 -205.21305267931 46.811053023927 19.317073308781
 8706.1 0 0 -205.21305267931 46.811053023927 19.317073308781
 8706.2 0 0 -205.21305267931 46.811053023927 19.317073308781
 8706.3 0 0 -205.21296385322 46.811059167007 19.317073190541
 8706.4 0 0 -205.21285112117 46.811043723169 19.317073652295
 8706.5 0 0 -205.21285112117 46.811026951109 19.317073300843
 8706.6 0 0 -205.21285112117 46.811026951109 19.317073300843
 8706.7 0 0 -205.21295474065 46.811049772924 19.317073705031
 8706.8 0 0 -205.21235589303 46.811054555225 19.317072980117
 8706.9 0 0 -205.21235589303 46.811054555225 19.317072980117
 8707 0 0 -205.21235589303 46.811054555225 19.317072980117
 8707.1 0 0 -205.21299167633 46.81104123725 19.317073356602
 8707.2 0 0 -205.21299167633 46.81104365267 19.317073873104
 8707.3 0 0 -205.21299167633 46.81104365267 19.317073873104
 8707.4 0 0 -205.21299923488 46.811051640353 19.317073640321
 8707.5 0 0 -205.21299923488 46.811051640353 19.317073640321
 8707.6 0 0 -205.21299923488 46.811033813586 19.317074116382
 8707.7 0 0 -205.21310768808 46.811059721966 19.317073874728
 8707.8 0 0 -205.21310768808 46.811059721966 19.317073874728
 8707.9 0 0 -205.21275519545 46.811062291577 19.31707367807
 8708 0 0 -205.21275519545 46.811062291577 19.31707367807
 8708.1 0 0 -205.21275519545 46.811025276533 19.317073216949
 8708.2 0 0 -205.21264244117 46.811030519306 19.317073291052
 8708.3 0 0 -205.21264244117 46.811055628606 19.317074089273
 8708.4 0 0 -205.21264244117 46.811055628606 19.317074089273
 8708.5 0 0 -205.21264244117 46.811055628606 19.317074089273
 8708.6 0 0 -205.21260538038 46.811038598588 19.317073591464
 8708.7 0 0 -205.21260538038 46.811038598588 19.317073591464
 8708.8 0 0 -205.21273167856 46.811043047428 19.317073534382
 8708.9 0 0 -205.21273167856 46.811043047428 19.317073534382
 8709 0 0 -205.21274661954 46.811029444318 19.317074001425
 8709.1 0 0 -205.21274661954 46.811029444318 19.317074001425
 8709.2 0 0 -205.21299175617 46.81105407893 19.317073788387
 8709.3 0 0 -205.21299175617 46.81105407893 19.317073788387
 8709.4 0 0 -205.21291103928 46.811038255716 19.317073451027
 8709.5 0 0 -205.21291103928 46.811038255716 19.317073451027
 8709.6 0 0 -205.21308966586 46.811043818871 19.317073137083
 8709.7 0 0 -205.21308966586 46.811043818871 19.317073137083
 8709.8 0 0 -205.21311391938 46.811048072066 19.317073626386
 8709.9 0 0 -205.21221555426 46.811028977535 19.317073402275
 8710 0 0 -205.21221555426 46.811028977535 19.317073402275
 8710.1 0 0 -205.2129266776 46.811036258035 19.317073763146
 8710.2 0 0 -205.2129266776 46.811081445563 19.317074086774
 8710.3 0 0 -205.2127532399 46.811063156162 19.317073595566
 8710.4 0 0 -205.2127532399 46.811063156162 19.317073595566
 8710.5 0 0 -205.2127532399 46.811063156162 19.317073595566
 8710.6 0 0 -205.21299412076 46.811046997449 19.317073607507
 8710.7 0 0 -205.21299412076 46.811046997449 19.317073607507
 8710.8 0 0 -205.21249345183 46.811052291893 19.31707352294
 8710.9 0 0 -205.21249345183 46.811052291893 19.31707352294
 8711 0 0 -205.21288068731 46.811057400443 19.317073481362
 8711.1 0 0 -205.21288068731 46.81105853688 19.31707346738
 8711.2 0 0 -205.21288068731 46.81105853688 19.31707346738
 8711.3 0 0 -205.21265839295 46.811042213224 19.317073965417
 8711.4 0 0 -205.21265839295 46.811042213224 19.317073965417
 8711.5 0 0 -205.21265839295 46.811047333994 19.317073622427
 8711.6 0 0 -205.2127834312 46.81102898578 19.317073889454
 8711.7 0 0 -205.2127834312 46.81102898578 19.317073889454
 8711.8 0 0 -205.21289669413 46.811034063579 19.317073047399
 8711.9 0 0 -205.2130384904 46.811038144083 19.317073502617
 8712 0 0 -205.2130384904 46.811038144083 19.317073502617
 8712.1 0 0 -205.2130384904 46.811038144083 19.317073502617
 8712.2 0 0 -205.2130384904 46.811041391098 19.317073957635
 8712.3 0 0 -205.21293989162 46.811046502798 19.317073764906
 8712.4 0 0 -205.21293989162 46.811046502798 19.317073764906
 8712.5 0 0 -205.21285959179 46.811049449318 19.317073443812
 8712.6 0 0 -205.21285959179 46.811049449318 19.317073443812
 8712.7 0 0 -205.21287614728 46.811054471697 19.317073554609
 8712.8 0 0 -205.21287614728 46.811054471697 19.317073554609
 8712.9 0 0 -205.21275777323 46.811037013883 19.317073391356
 8713 0 0 -205.21270039977 46.81104106372 19.31707336291
 8713.1 0 0 -205.21270039977 46.81104106372 19.31707336291
 8713.2 0 0 -205.2128631195 46.811064700147 19.317073493194
 8713.3 0 0 -205.2128631195 46.811064700147 19.317073493194
 8713.4 0 0 -205.21287488725 46.81102680392 19.317073219545
 8713.5 0 0 -205.21287488725 46.81102680392 19.317073219545
 8713.6 0 0 -205.21294554465 46.811054948952 19.317073632167
 8713.7 0 0 -205.21294554465 46.811054948952 19.317073632167
 8713.8 0 0 -205.21294554465 46.811054948952 19.317073632167
 8713.9 0 0 -205.21285400388 46.81108216967 19.317073881479
 8714 0 0 -205.21285400388 46.81108216967 19.317073881479
 8714.1 0 0 -205.21271978486 46.811045027021 19.317073747778
 8714.2 0 0 -205.21271978486 46.811045027021 19.317073747778
 8714.3 0 0 -205.21289223085 46.811048862282 19.31707332819
 8714.4 0 0 -205.21289223085 46.811048862282 19.31707332819
 8714.5 0 0 -205.21225985748 46.811051551944 19.317073674914
 8714.6 0 0 -205.21287977601 46.811053554762 19.317073145584
 8714.7 0 0 -205.21287977601 46.811053554762 19.317073145584
 8714.8 0 0 -205.21276842732 46.811036824532 19.317073186258
 8714.9 0 0 -205.21276842732 46.811036824532 19.317073186258
 8715 0 0 -205.21272508162 46.811041438764 19.317073502797
 8715.1 0 0 -205.21272508162 46.811041438764 19.317073502797
 8715.2 0 0 -205.21260359057 46.811047078124 19.317073209267
 8715.3 0 0 -205.21288519392 46.811029839568 19.31707295696
 8715.4 0 0 -205.21288519392 46.811029839568 19.31707295696
 8715.5 0 0 -205.21288519392 46.811031784049 19.317073560666
 8715.6 0 0 -205.21288519392 46.811031784049 19.317073560666
 8715.7 0 0 -205.21288519392 46.811031784049 19.317073560666
 8715.8 0 0 -205.21253213387 46.811037306062 19.317073158199
 8715.9 0 0 -205.21253213387 46.811037306062 19.317073158199
 8716 0 0 -205.21256335565 46.811041805357 19.31707284163
 8716.1 0 0 -205.21268688882 46.81102469601 19.317073463533
 8716.2 0 0 -205.21268688882 46.81102469601 19.317073463533
 8716.3 0 0 -205.2127374538 46.811026221272 19.317073591731
 8716.4 0 0 -205.21282803592 46.811052923012 19.317073436053
 8716.5 0 0 -205.21282803592 46.811052923012 19.317073436053
 8716.6 0 0 -205.21237611579 46.811035727714 19.317073680482
 8716.7 0 0 -205.21237611579 46.811035727714 19.317073680482
 8716.8 0 0 -205.21237611579 46.811035727714 19.317073680482
 8716.9 0 0 -205.21265241479 46.811040198886 19.317073332008
 8717 0 0 -205.21265241479 46.811040198886 19.317073332008
 8717.1 0 0 -205.21296282131 46.811042684569 19.317073533533
 8717.2 0 0 -205.21296282131 46.811042684569 19.317073533533
 8717.3 0 0 -205.21278643461 46.811025443358 19.317074169309
 8717.4 0 0 -205.21275511155 46.811048658029 19.317073951346
 8717.5 0 0 -205.21275511155 46.811052832842 19.317073924845
 8717.6 0 0 -205.21275511155 46.811052832842 19.317073924845
 8717.7 0 0 -205.21273027536 46.811078582056 19.317074132412
 8717.8 0 0 -205.21273027536 46.811078582056 19.317074132412
 8717.9 0 0 -205.21276202606 46.811061153562 19.317073936767
 8718 0 0 -205.21276202606 46.811061153562 19.317073936767
 8718.1 0 0 -205.21268106 46.811042193103 19.317073658401
 8718.2 0 0 -205.21268106 46.811042193103 19.317073658401
 8718.3 0 0 -205.21268106 46.811042193103 19.317073658401
 8718.4 0 0 -205.2128478863 46.811047296128 19.31707331939
 8718.5 0 0 -205.2128478863 46.811047296128 19.31707331939
 8718.6 0 0 -205.21253955296 46.811051345755 19.317072917313
 8718.7 0 0 -205.21253955296 46.811051345755 19.317072917313
 8718.8 0 0 -205.21260333932 46.811053749141 19.317073364641
 8718.9 0 0 -205.21260333932 46.811053749141 19.317073364641
 8719 0 0 -205.21254285732 46.811058700902 19.317073537098
 8719.1 0 0 -205.21288266767 46.811040345532 19.317073702044
 8719.2 0 0 -205.21288266767 46.811040345532 19.317073702044
 8719.3 0 0 -205.21288266767 46.811040345532 19.317073702044
 8719.4 0 0 -205.21271632257 46.811044178402 19.317073904989
 8719.5 0 0 -205.212698502 46.811046528146 19.317073195613
 8719.6 0 0 -205.212698502 46.811046528146 19.317073195613
 8719.7 0 0 -205.212698502 46.811046528146 19.317073195613
 8719.8 0 0 -205.21271398869 46.811051944496 19.317073953799
 8719.9 0 0 -205.21201487086 46.811034345607 19.317073435007
 8720 0 0 -205.21201487086 46.811034345607 19.317073435007
 8720.1 0 0 -205.21201487086 46.811034345607 19.317073435007
 8720.2 0 0 -205.21292087442 46.811038223074 19.317073096637
 8720.3 0 0 -205.21292087442 46.811038223074 19.317073096637
 8720.4 0 0 -205.21252650027 46.81104034587 19.317073369086
 8720.5 0 0 -205.21252650027 46.81104034587 19.317073369086
 8720.6 0 0 -205.21274215367 46.811044137609 19.317073553453
 8720.7 0 0 -205.21274215367 46.811044137609 19.317073553453
 8720.8 0 0 -205.21270660405 46.811047911933 19.317073544429
 8720.9 0 0 -205.21270660405 46.811047911933 19.317073544429
 8721 0 0 -205.21270660405 46.811047911933 19.317073544429
 8721.1 0 0 -205.21267986951 46.811052276324 19.317073488066
 8721.2 0 0 -205.21267986951 46.811055935969 19.317073537529
 8721.3 0 0 -205.21267986951 46.811055935969 19.317073537529
 8721.4 0 0 -205.21267986951 46.811055935969 19.317073537529
 8721.5 0 0 -205.21250231816 46.811039334993 19.317073574653
 8721.6 0 0 -205.21250231816 46.811039334993 19.317073574653
 8721.7 0 0 -205.21244136837 46.811042944879 19.31707310136
 8721.8 0 0 -205.21244136837 46.811042944879 19.31707310136
 8721.9 0 0 -205.21254445024 46.811045110253 19.317073783295
 8722 0 0 -205.21254445024 46.811045110253 19.317073783295
 8722.1 0 0 -205.21254445024 46.811048634994 19.31707345507
 8722.2 0 0 -205.21271150124 46.811050635564 19.317073411332
 8722.3 0 0 -205.21271150124 46.811050635564 19.317073411332
 8722.4 0 0 -205.21271138912 46.811052072268 19.317073367535
 8722.5 0 0 -205.21271138912 46.811052072268 19.317073367535
 8722.6 0 0 -205.21273327941 46.811036613325 19.317073480683
 8722.7 0 0 -205.21273327941 46.811036613325 19.317073480683
 8722.8 0 0 -205.21206578006 46.811037891709 19.317073077738
 8722.9 0 0 -205.21206578006 46.811037891709 19.317073077738
 8723 0 0 -205.21271195059 46.811041262275 19.317074003947
 8723.1 0 0 -205.21271195059 46.811041262275 19.317074003947
 8723.2 0 0 -205.21267008645 46.811042798672 19.317073321096
 8723.3 0 0 -205.21265465206 46.811046118707 19.317073711111
 8723.4 0 0 -205.21265465206 46.811046118707 19.317073711111
 8723.5 0 0 -205.21283091698 46.811027992285 19.317073196185
 8723.6 0 0 -205.21283091698 46.811027992285 19.317073196185
 8723.7 0 0 -205.21255673453 46.81105269574 19.317073310668
 8723.8 0 0 -205.21255673453 46.81105269574 19.317073310668
 8723.9 0 0 -205.21226404373 46.811035579146 19.317073177987
 8724 0 0 -205.21226404373 46.811035579146 19.317073177987
