,obsHistID,requestID,propID,fieldID,fieldRA,fieldDec,filter,expDate,expMJD,night,visitTime,visitExpTime,FWHMgeom,FWHMeff,airmass,filtSkyBright,lst,altitude,azimuth,dist2Moon,solarElong,moonRA,moonDec,moonAlt,moonAZ,moonPhase,sunAlt,sunAz,slewDist,slewTime,fiveSigmaDepth,totalRequestsTonight,metricValue,subprogram
107,108,5350,1,7065,2.944518626567928,0.7155849933176751,g,10385924,58239.20746187252,120,30.0,30.0,2.0178607640647157,2.0178607640647157,1.0149282327333842,18.795936584472656,3.0874477932028985,1.3990706269346103,5.626055677201536,1.4304705442122752,107.75167371419721,4.081482705702831,-0.2573338547994847,0.3014377337077967,2.1234942679627022,98.4869634537746,-0.47985507204401,5.478266479491708,0.026209047095019963,1.9175526462495327,20.82295853902741,1,1.1039719879625394,all_sky
108,109,6793,1,9064,3.078339128970715,0.5934119456780721,g,10385958,58239.20784997623,120,30.0,30.0,2.000076625403814,2.000076625403814,1.0000638553186543,18.906564712524414,3.0898929971658298,1.5594957143405819,5.709796410671364,1.2779004375226803,116.94478584300664,4.081549674920419,-0.257363000032481,0.30310780544364513,2.125149900323336,98.4869634537746,-0.48132017488891066,5.480345745198425,0.16171768853179025,3.5321602802723646,20.862490656119586,1,1.1098016701691755,all_sky
109,110,6176,1,8185,3.043075798631721,0.6457718232379019,g,10385993,58239.20825321461,120,30.0,30.0,2.0031173198980126,2.0031173198980126,1.002599116026298,18.906564712524414,3.092433555438818,1.4987755106314342,5.757926445935364,1.3296836853540792,113.68614178724991,4.081619185177077,-0.2573932700315035,0.3048412017840252,2.1268730811666474,98.4869634537746,-0.48283928950754795,5.482510572396746,0.05970951209246958,4.839795986190438,20.86235714249197,1,1.0679506786469013,all_sky
110,111,5762,1,7618,3.0177306508330353,0.6806784082777885,g,10386025,58239.20862438411,120,30.0,30.0,2.0077179021104956,2.0077179021104956,1.0064398546067355,18.906564712524414,3.0947720673386145,1.4576107827262135,5.75840860007685,1.364702952664851,111.48660152423463,4.081683103967439,-0.2574211220423427,0.3064351131374774,2.1284619192054524,98.4869634537746,-0.4842347674329468,5.4845072772871415,0.04021489318909617,2.069044968113303,20.862141274627955,1,1.1598751714840587,all_sky
111,112,5556,1,7341,3.0159289474462017,0.6981317007977318,g,10386057,58239.20900340151,120,30.0,30.0,2.0101633611760152,2.0101633611760152,1.0084838059364003,18.904464721679688,3.097160024077681,1.4409944944716597,5.810070232058866,1.3747767508259334,110.75020587734542,4.081748311588828,-0.25744955235865924,0.3080611051516935,2.130087031156083,98.4869634537746,-0.4856569458157787,5.486550208475878,0.01750857029930689,2.747103853151202,20.861293293998525,1,1.1345289779975267,all_sky
112,113,5966,1,7900,3.0416833749544803,0.6632251157578453,g,10386089,58239.209374571015,120,30.0,30.0,2.0049229714436314,2.0049229714436314,1.0041058413453674,18.906564712524414,3.0994985359775247,1.4803326090654625,5.796346274849514,1.3398041911248733,112.95358465766027,4.081812107785057,-0.2574773835960458,0.30965183551656605,2.131681127851275,98.4869634537746,-0.48704691856996263,5.488554773301726,0.04023603359731965,2.069044968113303,20.862267618547385,1,1.1600776460330064,all_sky
113,114,6381,1,8475,3.0660216423076907,0.6283185307179586,g,10386122,58239.20974574052,120,30.0,30.0,2.00158987123772,2.00158987123772,1.001325243735232,18.906564712524414,3.101837047877431,1.5193418453711112,5.761863113975766,1.3051143879583922,115.13997537774618,4.0818758434266496,-0.2575052044905775,0.311240981676842,2.1332778408128545,98.4869634537746,-0.4884341510766732,5.4905632401088305,0.039952120063696375,2.069044968113303,20.862420282557867,1,1.1603223474388777,all_sky
114,115,6583,1,8768,3.077478507116557,0.6108652381980153,g,10386154,58239.210120451025,120,30.0,30.0,2.000644508795354,2.000644508795354,1.0005371483540055,18.906564712524414,3.1041978694692753,1.5380271942501187,5.683516970247891,1.2880694572751221,116.21909702296283,4.081940125817679,-0.257533280280125,0.3128436744825509,2.134892450147512,98.4869634537746,-0.48983182723488206,5.492594834711374,0.019789097823977485,2.3749876115471125,20.862470007874435,1,1.1494362980299353,all_sky
115,116,5350,1,7066,2.9677037548843463,0.7155849933176751,g,10386187,58239.2105011895,120,30.0,30.0,2.0174369149596307,2.0174369149596307,1.0145729502887373,18.795936584472656,3.10659666962376,1.4011016139277697,5.639261561535054,1.4155425418922514,108.51537773867328,4.082005379292182,-0.2575617968491119,0.31447048153176027,2.136535784946908,98.4869634537746,-0.4912491042444045,5.494663202954262,0.13574568184534208,2.895804390311241,20.822976761979312,1,1.0711691600427555,all_sky
116,117,5146,1,6796,2.941566227605255,0.7330382858376184,g,10386219,58239.21087069262,120,30.0,30.0,2.0235716106472426,2.0235716106472426,1.0197200777709008,18.795936584472656,3.10892468269369,1.3738122095728829,5.618269347728077,1.4410908029455682,107.01285798801487,4.082068646537403,-0.2575894613958793,0.3160476675396082,2.138133287325266,98.4869634537746,-0.49262176791503,5.49667448687105,0.02622573536069366,1.9250698816031218,20.822689398602023,1,1.1033017228888033,all_sky
117,118,6785,1,9065,3.099423578999433,0.5934119456780721,g,10386252,58239.21125580135,120,30.0,30.0,2.0000791056504026,2.0000791056504026,1.0000659222444572,18.906564712524414,3.1113510171154366,1.559314286626969,5.685669601074588,1.26366507807198,117.65825595691207,4.082134522334458,-0.2576182832621271,0.3176897639475367,2.1398010588665963,98.4869634537746,-0.4940494676428804,5.498774867328488,0.1867772590504705,3.273393938317895,20.862490477666373,1,1.1184322939340319,all_sky
118,119,5553,1,7338,2.947385155331404,0.6981317007977318,g,10386285,58239.21164042056,120,30.0,30.0,2.018108387282574,2.018108387282574,1.0151358206234207,18.795936584472656,3.1137742673897986,1.3978955259830008,5.4803777982228805,1.421163389870903,108.48170347435148,4.08220024983329,-0.25764705718014563,0.31932803298609885,2.1414695736878047,98.4869634537746,-0.49547234835351794,5.500876816945163,0.16019702567447264,3.2310996651649475,20.822948785171135,1,1.0603202897704156,all_sky
119,120,5348,1,7064,2.921333323718585,0.7155849933176751,g,10386317,58239.212009906114,120,30.0,30.0,2.0244695288675714,2.0244695288675714,1.0204743222759443,18.795936584472656,3.1161021697849547,1.3701424597155198,5.482965783033408,1.446814554055288,106.96989079952894,4.082263330472869,-0.2576746882419454,0.3209001959224538,2.143075141924838,98.4869634537746,-0.4968364038753257,5.502900059131244,0.026400968433337772,1.9235521480441093,20.82264954353346,1,1.1032934258561633,all_sky
120,121,5144,1,6794,2.8945011553972,0.7330382858376184,g,10386349,58239.21237955058,120,30.0,30.0,2.031884174350018,2.031884174350018,1.0267110910311696,18.795936584472656,3.11843107336103,1.3421928849889446,5.48655048981064,1.472611153974907,105.44644108690187,4.082326378823607,-0.25770232066776305,0.3224714149670673,2.144684062362749,98.4869634537746,-0.4981982511224876,5.5049281002835695,0.026616271906751275,1.937281783670187,20.82230427557586,1,1.1022932018556062,all_sky
121,122,5143,1,6793,2.87096853202671,0.7330382858376184,g,10386381,58239.21275349248,120,30.0,30.0,2.0365333821832,2.0365333821832,1.0306294845197446,18.795936584472656,3.1207870524473726,1.3263885374274795,5.439669681037481,1.4884984557880705,104.64617953979847,4.082390099787087,-0.25773026360131207,0.32405924487046445,2.146314406426459,98.4869634537746,-0.49957307527795436,5.506983725949764,0.017487966608980342,2.308580197393894,20.822098531800744,1,1.0893156912058886,all_sky
122,123,5345,1,7063,2.8981481954021673,0.7155849933176751,g,10386413,58239.213123206966,120,30.0,30.0,2.029301809732515,2.029301809732515,1.0245372310469867,18.795936584472656,3.123116397174508,1.3514984148363323,5.419926368055401,1.4627054023621968,106.17924935002623,4.082453040798267,-0.25775787998618804,0.32562747987339735,2.1479290170664456,98.4869634537746,-0.5009295221348196,5.509020082809366,0.026813290902140966,1.9433314818888903,20.822425616762835,1,1.1022692081158139,all_sky
123,124,5548,1,7337,2.924537224626471,0.6981317007977318,g,10386445,58239.213492761475,120,30.0,30.0,2.022968151081587,2.022968151081587,1.019213301649498,18.795936584472656,3.125444734012647,1.3763194051134005,5.396392003202905,1.4370568252527314,107.70065491056292,4.082515895419816,-0.25778547378963945,0.32719339519883617,2.149545619168617,98.4869634537746,-0.5022825539677709,5.511059511561812,0.026593878789339304,1.9295098558068275,20.822716902835325,1,1.1031902214964797,all_sky
124,125,5752,1,7615,2.9501694790871102,0.6806784082777885,g,10386477,58239.21386265871,120,30.0,30.0,2.0174951416945555,2.0174951416945555,1.0146217546554204,18.795936584472656,3.1277752301055566,1.4008211132368158,5.3673452063396,1.4115603780161337,109.21033941809534,4.082578749195604,-0.257813082501152,0.32875911259032176,2.15116642323159,98.4869634537746,-0.5036339980065483,5.5131047973010725,0.026377391044433388,1.9591206684708595,20.82297417790042,1,1.102559914769941,all_sky
125,126,5547,1,7336,2.9016892939215384,0.6981317007977318,g,10386509,58239.21423603679,120,30.0,30.0,2.0275325985247776,2.0275325985247776,1.0230489556835187,18.795936584472656,3.1301276569114305,1.358123902861942,5.343529808101002,1.45288699650677,106.90915845135954,4.082642134574439,-0.2578409401534766,0.33033788232954353,2.1528052315332142,98.4869634537746,-0.5049952640292088,5.515173361603416,0.04127704740689935,2.2598662059754133,20.82251222206636,1,1.0915843111990335,all_sky
126,127,5344,1,7062,2.8749630670857496,0.7155849933176751,g,10386541,58239.21460621686,120,30.0,30.0,2.035329757822845,2.035329757822845,1.0296144865453583,18.795936584472656,3.132459935021841,1.3303731845480287,5.364875241174792,1.4787811580936054,105.3771191973465,4.082704917716715,-0.257868548377056,0.33190145483656,2.154432742384013,98.4869634537746,-0.5063419875614787,5.517228215245457,0.02678785364913771,1.9835582599043846,20.822150355570834,1,1.100464275467334,all_sky
127,128,5142,1,6792,2.8474360831891454,0.7330382858376184,g,10386573,58239.21497600088,120,30.0,30.0,2.044236602775142,2.044236602775142,1.0371349610516614,18.760726928710938,3.134789717869454,1.3023896738167189,5.383416759525688,1.5048170695920158,103.83340631558161,4.082767574829576,-0.2578961162729917,0.33346168218949934,2.1560612444225655,98.4869634537746,-0.5076843928193395,5.519284861404481,0.027011280126160716,1.9493396189063787,20.809408916226264,1,1.0824204223102558,all_sky
128,129,6571,1,8769,3.098849889274302,0.6108652381980153,g,10386607,58239.21536800368,120,30.0,30.0,2.0009182238098586,2.0009182238098586,1.0007653036043214,18.906564712524414,3.1372594876125732,1.5316858205803652,5.481516960350678,1.2741531413732758,116.92822252963386,4.082833932581499,-0.2579253287838348,0.335113823995572,2.1577905889879014,98.4869634537746,-0.509104304732821,5.521469447023104,0.23113019765440612,3.8690416514873505,20.862456220066733,1,1.0987106586811817,all_sky
129,130,6774,1,9066,3.120508203561076,0.5934119456780721,g,10386640,58239.21575025095,120,30.0,30.0,2.000147971733794,2.000147971733794,1.0001233128191969,18.780269622802734,3.1396677937591764,1.5550928145240266,5.364451208864514,1.2497441755572718,118.35801927541155,4.082898575454349,-0.2579538025453354,0.3367230252164699,2.1594798729923435,98.4869634537746,-0.5104857428859138,5.5236040000691,0.02496371858631153,3.026164248585701,20.818283174862273,1,1.0600449520873114,all_sky
130,131,5748,1,7614,2.927649146682777,0.6806784082777885,g,10386674,58239.216138130876,120,30.0,30.0,2.0231172473923893,2.0231172473923893,1.0193385010801366,18.669641494750977,3.142111587799777,1.3756968095665376,5.291192045449188,1.4275280426139605,108.42758725080535,4.082964106914126,-0.25798268397671054,0.33835408891631774,2.1611970648693717,98.4869634537746,-0.5118843578258048,5.52577439011116,0.17771697394609556,3.5128253865987062,20.778507794134775,1,0.9887947378483412,all_sky
131,132,5544,1,7335,2.8788411886836807,0.6981317007977318,g,10386706,58239.21651155817,120,30.0,30.0,2.0346841878340194,2.0346841878340194,1.0290702521022441,18.669641494750977,3.1444643246506025,1.3325399196966143,5.287245590166759,1.4690957484195941,106.10546264110225,4.083027135852305,-0.25801047789529824,0.3399226096614969,2.162853153010744,98.4869634537746,-0.5132278213334809,5.527868089668694,0.04150634470744247,2.2641179878264666,20.77797557279377,1,1.0263088177866821,all_sky
132,133,5543,1,7334,2.8559932579787484,0.6981317007977318,g,10386738,58239.21688217832,120,30.0,30.0,2.040178572953138,2.040178572953138,1.0337058577724403,18.634431838989258,3.1467993754452355,1.3147276839920976,5.256906468707815,1.485096363583273,105.29279483625392,4.08308963211196,-0.258038051807168,0.3414776164885449,2.1644995951591355,98.4869634537746,-0.5145582269629845,5.529950112202665,0.017502373052647995,2.0215812977403402,20.765394071123406,1,1.0162631585693036,all_sky
133,134,5745,1,7612,2.8826083073411852,0.6806784082777885,g,10386770,58239.21725509158,120,30.0,30.0,2.0329678632609984,2.0329678632609984,1.0276238999660816,18.669641494750977,3.149148873659271,1.3384059745461545,5.21664251557889,1.4592397239185437,106.83202699739354,4.083152455962805,-0.2580657851572674,0.34304050448749024,2.1661590524807646,98.4869634537746,-0.5158938773898734,5.532049108329962,0.026950622464240064,2.219705132767558,20.778052066992725,1,1.0278321367215086,all_sky
134,135,5744,1,7611,2.860087974936852,0.6806784082777885,g,10386802,58239.21762482351,120,30.0,30.0,2.038470569370604,2.038470569370604,1.0322639247123937,18.634431838989258,3.151478328354348,1.320118493012307,5.190629076139918,1.4752322438083594,106.01877406523946,4.083214685455062,-0.2580932708215283,0.3445883290360139,2.167807163440132,98.4869634537746,-0.5172151641878235,5.5341342573701935,0.017501438900978904,1.9448395185172558,20.765476304672525,1,1.018820291056152,all_sky
135,136,5948,1,7893,2.8862687863813927,0.6632251157578453,g,10386835,58239.21799951096,120,30.0,30.0,2.031656468307599,2.031656468307599,1.0265193317527508,18.669641494750977,3.1538390046608273,1.3429971493410278,5.142690659016348,1.4494128253302114,107.55564902367784,4.083277689729806,-0.25812111355905426,0.34615513360097605,2.1694802287006163,98.4869634537746,-0.5185511321304301,5.5362514847646,0.026914481888145422,2.3729952424764633,20.77811207322156,1,1.0230500343027504,all_sky
136,137,5947,1,7892,2.8640668020326236,0.6632251157578453,g,10386867,58239.21836817515,120,30.0,30.0,2.037170711102959,2.037170711102959,1.0311670962110573,18.634431838989258,3.156161732121322,1.3243067043665109,5.121694873540177,1.4653943637543143,106.74187699032896,4.083339623082238,-0.2581484975689786,0.34769500907843565,2.1711292229349075,98.4869634537746,-0.5198626371698989,5.538338743075282,0.01749526621340615,1.8525859825313091,20.765540163460894,1,1.0218612136673044,all_sky
137,138,5946,1,7891,2.8418648176838546,0.6632251157578453,g,10386898,58239.218736839335,120,30.0,30.0,2.0432066978876615,2.0432066978876615,1.0362642440216467,18.634431838989258,3.158484459581854,1.3054617930254329,5.104694262232896,1.4814792413057634,105.91842433805074,4.083401498854522,-0.25817587047849855,0.34923314922859916,2.1727810279966517,98.4869634537746,-0.5211711682226601,5.540430041821589,0.017495266213405757,1.8525859825313091,20.76525267284078,1,1.0214554283866242,all_sky
138,139,6152,1,8178,2.889827338193285,0.6457718232379019,g,10386931,58239.21911013936,120,30.0,30.0,2.0312526953696555,2.0312526953696555,1.0261793355688278,18.669641494750977,3.160836394579277,1.3444307864120335,5.064440866278575,1.4396806389239176,108.27582793283742,4.08346409415783,-0.2582035762551505,0.35078885517822084,2.1744564776832807,98.4869634537746,-0.5224931115524685,5.542551762149566,0.04186058593731642,2.253121815621853,20.77813072222258,1,1.0268788055503082,all_sky
139,140,6151,1,8177,2.8679348007208936,0.6457718232379019,g,10386962,58239.219478734536,120,30.0,30.0,2.0368321269555527,2.0368321269555527,1.0308814733720717,18.669641494750977,3.163158687252063,1.3254103173506744,5.049390374346867,1.455648736089912,107.46159513501901,4.08352584280877,-0.2582309216044277,0.3523231932368913,2.1761136578483686,98.4869634537746,-0.5237953788433938,5.544650820520194,0.01748403136732305,1.846623545512557,20.77788041418876,1,1.039626564626746,all_sky
140,141,6150,1,8176,2.8460420887155777,0.6457718232379019,g,10386994,58239.21984732976,120,30.0,30.0,2.042927935059428,2.042927935059428,1.0360286186406844,18.634431838989258,3.1654809801709765,1.306300025206318,5.037531784521953,1.471717353091471,106.63791173217987,4.083587534217095,-0.2582582557584343,0.35385577436572446,2.1777736764098,98.4869634537746,-0.525094638713111,5.546753939073448,0.017484170752489366,1.8466269206255674,20.765265496507734,1,1.0216646607970976,all_sky
141,142,6149,1,8175,2.8241495512431865,0.6457718232379019,g,10387026,58239.220215924935,120,30.0,30.0,2.049548368249613,2.049548368249613,1.0416303538202596,18.634431838989258,3.167803272843807,1.2871217673945596,5.02823554314771,1.4878821322565925,105.8051382676925,4.083649168461015,-0.25828557867476953,0.3553865907552969,2.1794365424632596,98.4869634537746,-0.5263908793140932,5.548861124204427,0.017484031367322652,1.8466235473752022,20.764962810568704,1,1.0212376226121365,all_sky
142,143,6762,1,9067,3.141592653589793,0.5934119456780721,g,10387060,58239.22061203435,120,30.0,30.0,2.000305822831884,2.000305822831884,1.0002548653496277,18.780269622802734,3.170298915846318,1.5482215075881312,5.1524039223425095,1.2360157673266805,119.04419728456658,4.083715339824707,-0.25831492856923055,0.3570297011474102,2.1812267204157805,98.4869634537746,-0.5277805005057883,5.551130143923037,0.2632519970208345,4.223853062838316,20.81827665887806,1,1.0229386935212088,all_sky
143,144,6559,1,8770,3.120221271432048,0.6108652381980153,g,10387096,58239.221020534635,120,30.0,30.0,2.0014042510139123,2.0014042510139123,1.0011704830348032,18.780269622802734,3.172872626162497,1.522436374729865,5.316512036381539,1.2604313168359083,117.62389186553862,4.08378351223268,-0.25834518289225306,0.35872205693442627,2.183076366136193,98.4869634537746,-0.5292099097438614,5.553475078104699,0.02479520827190576,5.294424561783671,20.818226513115345,1,0.9918415919199928,all_sky
144,145,6357,1,8476,3.0876134595499627,0.6283185307179586,g,10387128,58239.22139128978,120,30.0,30.0,2.004016930975414,2.004016930975414,1.0033496830539526,18.780269622802734,3.1752085274546564,1.489060662738786,5.30977500262985,1.29226360746251,115.8450870031741,4.083845325083837,-0.25837262966666646,0.36025613879822216,2.1847581653233634,98.4869634537746,-0.5305039935159166,5.555607688461798,0.031768997336630626,2.0332445427775383,20.818106702840875,1,1.0926362536851821,all_sky
145,146,6149,1,8186,3.064968510637038,0.6457718232379019,g,10387160,58239.221767858835,120,30.0,30.0,2.0070332876480608,2.0070332876480608,1.005867940794087,18.780269622802734,3.177581058647944,1.4627279243601266,5.352115163341846,1.3170208424118182,114.39994017526357,4.083908048435154,-0.2584004950449037,0.3618124166687433,2.1864693275591094,98.4869634537746,-0.5318151927224779,5.557777981641268,0.02521805349568114,2.535566531121731,20.817973213094326,1,1.0755684842828683,all_sky
146,147,6356,1,8477,3.10920510225931,0.6283185307179586,g,10387193,58239.22214784927,120,30.0,30.0,2.0029896198997963,2.0029896198997963,1.0024925910753026,18.780269622802734,3.179975145867914,1.5002637165281592,5.411653797844285,1.277716275843077,116.54568008319504,4.083971281718623,-0.258428601513241,0.3633809256680376,2.1881991017774456,98.4869634537746,-0.5331350464646105,5.559972332537129,0.039610165805406196,2.8311738297343254,20.818160967340493,1,1.066160733771699,all_sky
147,148,6149,1,8187,3.0868610481094283,0.6457718232379019,g,10387225,58239.22252001606,120,30.0,30.0,2.005653019946437,2.005653019946437,1.0047152869842204,18.780269622802734,3.1823199410725294,1.4738754007181545,5.43001531206578,1.3023459912382032,115.11086261008182,4.0840331548054145,-0.2584561174886029,0.36491527397042245,2.1898962558573674,98.4869634537746,-0.5344245403716399,5.562125735595278,0.025044034836265973,2.1552106868475676,20.818033324556556,1,1.0883814946365433,all_sky
148,149,5946,1,7901,3.0638853593032493,0.6632251157578453,g,10387257,58239.222889927485,120,30.0,30.0,2.0091944046638406,2.0091944046638406,1.007673739158977,18.778169631958008,3.1846505265597767,1.4473055460187965,5.442598853453313,1.32713868986129,113.66484679293816,4.084094595885878,-0.2584834551004272,0.3664384856753933,2.1915860709362045,98.4869634537746,-0.5357030841698678,5.5642702450334856,0.025235744527568924,1.9603465646505356,20.81713303633373,1,1.0936562913293248,all_sky
149,150,5744,1,7619,3.0402509832373683,0.6806784082777885,g,10387289,58239.22325890502,120,30.0,30.0,2.0136412967033395,2.0136412967033395,1.0113935728459624,18.75607681274414,3.1869752282181527,1.4205536140852015,5.452563028680785,1.3520920521774065,112.20751010959911,4.084155825263296,-0.25851071211827437,0.36795601834546204,2.1932745552843476,98.4869634537746,-0.5369752739544849,5.566413474609228,0.02543039410005029,1.8796590231359005,20.809197235254587,1,1.0844691129251396,all_sky
150,151,6353,1,8478,3.130796744968657,0.6283185307179586,g,10387322,58239.223637728624,120,30.0,30.0,2.0023891187485425,2.0023891187485425,1.0019917249475487,18.780269622802734,3.18936196394436,1.5077340599548614,5.508381891831501,1.263437831357308,117.23203677277763,4.084218629862233,-0.2585386844230067,0.36951213265497596,2.1950111564114105,98.4869634537746,-0.5382781510006782,5.568618197893227,0.08886632459212584,2.7303595542907715,20.81818364150425,1,1.0694781656494992,all_sky
151,152,6147,1,8188,3.108753760114744,0.6457718232379019,g,10387354,58239.22400635741,120,30.0,30.0,2.004795858225744,2.004795858225744,1.0039997421510234,18.780269622802734,3.1916844683843846,1.4815051639503936,5.499565143161349,1.287938886750538,115.80770473127902,4.084279687317701,-0.25856589217829185,0.37102450024046285,2.196704008447627,98.4869634537746,-0.5395427816024925,5.570767778809356,0.02487105060470275,1.8495275992900133,20.81807009440716,1,1.0988833048351871,all_sky
152,153,5945,1,7902,3.086087518184944,0.6632251157578453,g,10387386,58239.22437512424,120,30.0,30.0,2.0080669252627534,2.0080669252627534,1.0067314719075764,18.780269622802734,3.194007842505586,1.4550904327961698,5.496737642549379,1.3126021380882111,114.37227831660407,4.084340711486204,-0.25859309846540074,0.37253558181704377,2.198400450778669,98.4869634537746,-0.5408047316812601,5.572922306489057,0.025059012102397124,1.8614539206027985,20.81792095110964,1,1.0982456570401922,all_sky
153,154,5744,1,7620,3.062771315641702,0.6806784082777885,g,10387417,58239.22474403302,120,30.0,30.0,2.012228619195625,2.012228619195625,1.0102112712382765,18.771137237548828,3.196332110925729,1.4284929185965032,5.496747410675049,1.3374254243010926,112.92562394339853,4.084401703064215,-0.2586203035283885,0.37404538342612614,2.200100514181186,98.4869634537746,-0.5420639990657539,5.575081814375156,0.025249881574137892,1.8737178351730108,20.81453837517975,1,1.0927047102852148,all_sky
154,155,5543,1,7342,3.0387768781511335,0.6981317007977318,g,10387449,58239.22511308781,120,30.0,30.0,2.0173102903842595,2.0173102903842595,1.0144668196003082,18.75607681274414,3.198657299356328,1.40171327915762,5.498409865905596,1.362405913478455,111.46762993788472,4.084462662776442,-0.258647507622649,0.3755539116920468,2.201804230378722,98.4869634537746,-0.5433205819841556,5.577246337035823,0.02544363102323907,1.8863343466073275,20.809031014680816,1,1.083993123005384,all_sky
155,156,5344,1,7068,3.0140741860501072,0.7155849933176751,g,10387481,58239.22548229291,120,30.0,30.0,2.0233445569459443,2.0233445569459443,1.0195293897179794,18.75607681274414,3.200983434743558,1.3747516023565625,5.501184928612991,1.3875400173563415,109.99820938527567,4.084523591349285,-0.2586747110113836,0.3770611739311067,2.2035116321688393,98.4869634537746,-0.5445744791309108,5.579415910305206,0.02564025635901949,1.8993203770369291,20.80874880545753,1,1.083129455694267,all_sky
156,157,5942,1,7903,3.108289502533714,0.6632251157578453,g,10387514,58239.225861416955,120,30.0,30.0,2.00707214823033,2.00707214823033,1.0059004006992829,18.780269622802734,3.2033720633590073,1.4624308917500866,5.558929694773907,1.29821661073183,115.06588707665166,4.084586098639871,-0.2587026329281954,0.3786069642306571,2.205268028438438,98.4869634537746,-0.5458587222027931,5.581648116070232,0.08956242587689636,2.756317576393485,20.817971111522848,1,1.0683169221884232,all_sky
157,158,6142,1,8189,3.130646297587135,0.6457718232379019,g,10387546,58239.226230115484,120,30.0,30.0,2.0043220202788063,2.0043220202788063,1.0036042773680687,18.780269622802734,3.205695007199348,1.4860203292428082,5.5498250779867115,1.2738034019448974,116.49000181549798,4.0846468306425905,-0.25872977502984934,0.3801083285234699,2.206979171278043,98.4869634537746,-0.5471043907888395,5.583823167261173,0.02488344619409012,1.855553288012743,20.81809189030585,1,1.0987085277796165,all_sky
158,159,6346,1,8479,3.1523885622109296,0.6283185307179586,g,10387578,58239.22659867698,120,30.0,30.0,2.0022635220073153,2.0022635220073153,1.0018869798516281,18.780269622802734,3.2080170876236545,1.5094120066865315,5.535026822725945,1.2495512198722527,117.9031416232442,4.084707484578971,-0.25875689518708805,0.38160723613074676,2.2086926890858205,98.4869634537746,-0.5483463722691275,5.586001582964954,0.024699424468270618,1.8437128830701113,20.818188370862934,1,1.099263573274715,all_sky
159,160,5742,1,7621,3.085291648046035,0.6806784082777885,g,10387610,58239.22697462785,120,30.0,30.0,2.0113939157806557,2.0113939157806557,1.0095129491639032,18.771137237548828,3.210385723972153,1.4334053313080066,5.52800632771507,1.3230287945926376,113.62950877354952,4.0847692975188785,-0.2587845468329102,0.3831342316246089,2.21044367291584,98.4869634537746,-0.5496099208898535,5.588227978274924,0.07465233145796196,2.4821548014879227,20.814577201259393,1,1.072294313219993,all_sky
160,161,5542,1,7343,3.0616248088560667,0.6981317007977318,g,10387642,58239.227343612365,120,30.0,30.0,2.016271547122681,2.016271547122681,1.013596362123494,18.75607681274414,3.2127104696695805,1.406820245199119,5.5247898534905815,1.3478769089436073,112.18245024883056,4.08482990913469,-0.2588116740302705,0.38463099506983167,2.2121652761080575,98.4869634537746,-0.5508467699897643,5.590417350706827,0.02526030351896253,1.8802629485726357,20.80907604703962,1,1.084267017776742,all_sky
161,162,5344,1,7069,3.0372593143665245,0.7155849933176751,g,10387674,58239.22771274618,120,30.0,30.0,2.022085365670335,2.022085365670335,1.0184721334891589,18.75607681274414,3.2150361559312377,1.3800494003066432,5.524008113385353,1.372878441091091,110.72403682571306,4.084890489917888,-0.2588388002041234,0.3861264359663126,2.2138906234682167,98.4869634537746,-0.5520808499297756,5.592611809181708,0.02545303382190604,1.8931613191962242,20.808806489590594,1,1.0834249631758448,all_sky
162,163,5145,1,6799,3.0121637486508743,0.7330382858376184,g,10387706,58239.22808203372,120,30.0,30.0,2.028870211740381,2.028870211740381,1.0241740873783232,18.75607681274414,3.217362810752185,1.3530949831153765,5.524897638079159,1.3980293868918598,109.25419604030017,4.084951040637641,-0.25886592563311855,0.38762056180337456,2.2156197489392766,98.4869634537746,-0.5533121593080392,5.594811390389795,0.025648564321375168,1.9064435996115208,20.808495375763403,1,1.0825085625528936,all_sky
163,164,5739,1,7622,3.1078121549832933,0.6806784082777885,g,10387739,58239.22846131179,120,30.0,30.0,2.010208664657939,2.010208664657939,1.0085216869132898,18.778169631958008,3.219752409735566,1.440707066831308,5.581589142167654,1.308666387381466,114.31984967993638,4.085013172010537,-0.2588937723267763,0.38915308277820815,2.2173988487162664,98.4869634537746,-0.5545733473298382,5.597074865306968,0.08958732878557446,2.7696246579289436,20.817088270770043,1,1.0665814084167924,all_sky
164,165,5937,1,7904,3.130491661415409,0.6632251157578453,g,10387770,58239.22883008153,120,30.0,30.0,2.0068252892230234,2.0068252892230234,1.0056942086482101,18.780269622802734,3.2220758022352713,1.4643320672300246,5.577309439167897,1.2842257207886334,115.74408530404288,4.085073526251401,-0.2589208352466628,0.39064116650018144,2.219131770891186,98.4869634537746,-0.5557962450302476,5.599279895983566,0.024892206192534454,1.8617059495300055,20.817983791933855,1,1.0983323204921096,all_sky
165,166,6136,1,8190,3.1525390095924513,0.6457718232379019,g,10387802,58239.22919871129,120,30.0,30.0,2.004145361283386,2.004145361283386,1.0034568538563575,18.780269622802734,3.224398312806543,1.4877671157353316,5.571646207520236,1.2599431275890844,117.15729945751136,4.0851338027647675,-0.25894787578182166,0.39212672894224965,2.2208671135654914,98.4869634537746,-0.5570153673585447,5.601488299982836,0.024709071674392298,1.8496116753667593,20.818100319548865,1,1.098926291558163,all_sky
